airport_id,month,tavg,prcp,wspd,pres
OTH,11,10.12,5.82,10.95,1019.21
OTH,12,10.24,12.35,12.06,1017.06
OTZ,1,-15.54,0.51,19.54,1008.1
OTZ,2,-19.85,0.81,19.15,1008.25
OTZ,3,-15.36,2.92,25.68,1014.1
OTZ,4,-15.83,0.35,12.75,1016.19
OTZ,5,-1.25,0.44,13.37,1010.45
OTZ,6,6.65,0.91,15.87,1008.15
OTZ,7,13.96,2.96,14.66,1012.36
OTZ,8,11.96,2.11,14.69,1007.72
OTZ,9,5.25,2.79,15.58,1003.94
OTZ,10,-2.43,1.2,19.25,1014.13
OTZ,11,-7.82,0.75,20.16,1002.89
OTZ,12,-18.19,0.52,17.54,1000.75
OWB,1,5.64,3.63,14.42,1017.79
OWB,2,7.56,2.44,14.46,1018.75
OWB,3,8.62,7.04,15.55,1018.25
OWB,4,14.51,2.72,13.35,1016.43
OWB,5,19.79,2.19,10.93,1016.43
OWB,6,23.16,4.69,10.23,1011.38
OWB,7,25.35,3.12,8.9,1014.56
OWB,8,24.49,4.52,9.15,1014.73
OWB,9,22.0,1.01,7.79,1017.43
OWB,10,15.63,2.13,11.79,1016.86
OWB,11,9.35,1.09,10.67,1021.09
OWB,12,6.09,1.89,12.41,1020.65
PAE,1,5.98,3.81,10.83,1016.74
PAE,2,4.59,2.46,12.58,1016.5
PAE,3,6.38,2.45,11.83,1013.07
PAE,4,8.43,3.41,13.79,1016.93
PAE,5,14.4,1.03,9.96,1016.62
PAE,6,15.1,1.0,9.69,1017.54
PAE,7,17.98,0.23,10.63,1018.17
PAE,8,19.26,0.38,9.18,1017.15
PAE,9,15.58,2.06,9.35,1016.32
PAE,10,12.03,1.93,9.66,1017.65
PAE,11,7.29,3.29,9.99,1018.86
PAE,12,7.58,5.21,11.06,1016.15
PAH,1,6.65,6.24,9.65,1017.4
PAH,2,8.45,3.13,9.9,1018.18
PAH,3,9.91,7.55,11.82,1017.44
PAH,4,15.28,3.27,9.29,1015.74
PAH,5,20.38,3.26,7.44,1015.58
PAH,6,24.31,0.91,6.31,1010.75
PAH,7,26.11,8.69,5.66,1014.14
PAH,8,25.02,5.93,4.92,1014.17
PAH,9,21.59,1.84,4.48,1016.63
PAH,10,16.15,2.85,6.83,1016.41
PAH,11,9.67,0.86,6.58,1020.55
PAH,12,6.87,1.78,7.59,1020.03
PBG,1,-2.15,2.84,10.61,1015.58
PBG,2,-4.19,1.86,12.2,1016.05
PBG,3,0.45,2.62,12.78,1015.05
PBG,4,8.65,3.6,12.45,1015.48
PBG,5,13.26,2.15,12.45,1015.62
PBG,6,17.79,4.75,9.59,1010.96
PBG,7,21.58,7.17,8.46,1011.66
PBG,8,18.97,5.0,11.09,1012.16
PBG,9,16.8,3.23,7.17,1018.44
PBG,10,11.7,3.31,11.87,1012.82
PBG,11,2.12,1.6,10.65,1018.08
PBG,12,0.51,4.44,9.85,1018.73
PBI,1,20.9,0.17,13.44,1020.24
PBI,2,23.32,1.04,15.72,1020.56
PBI,3,24.2,0.1,16.24,1017.97
PBI,4,25.56,9.43,18.05,1015.56
PBI,5,26.16,4.62,13.67,1014.55
PBI,6,27.51,10.5,11.64,1013.09
PBI,7,28.81,9.46,9.51,1017.2
PBI,8,29.2,4.65,13.12,1014.6
PBI,9,27.95,11.12,10.33,1014.32
PBI,10,26.26,3.74,15.45,1013.57
PBI,11,23.91,3.78,16.92,1016.32
PBI,12,20.91,3.27,18.21,1018.65
PDX,1,6.32,2.74,13.2,1017.23
PDX,2,5.1,2.26,12.39,1018.17
PDX,3,7.13,3.57,12.75,1013.96
PDX,4,10.67,4.3,11.41,1017.95
PDX,5,17.44,0.75,9.17,1015.92
PDX,6,18.56,1.03,10.62,1016.79
PDX,7,22.42,0.0,10.61,1016.98
PDX,8,23.49,0.51,9.51,1015.69
PDX,9,18.63,1.06,9.1,1015.87
PDX,10,14.16,2.04,8.88,1017.25
PDX,11,8.74,4.46,10.47,1019.61
PDX,12,7.95,7.15,13.0,1017.31
PGD,1,18.65,0.44,12.22,1020.69
PGD,2,21.22,0.16,13.08,1020.86
PGD,3,22.29,1.28,14.07,1018.26
PGD,4,24.54,3.04,14.38,1015.59
PGD,5,25.52,3.38,11.59,1014.71
PGD,6,27.34,3.06,11.73,1013.16
PGD,7,29.15,2.37,9.32,1017.28
PGD,8,29.39,7.03,10.65,1014.59
PGD,9,27.84,4.27,9.23,1014.54
PGD,10,24.94,1.17,13.55,1014.25
PGD,11,21.85,1.22,13.71,1017.16
PGD,12,19.04,3.46,14.54,1019.33
PGV,1,9.58,3.85,6.42,1018.22
PGV,2,11.81,3.08,9.19,1019.34
PGV,3,12.47,1.82,10.15,1017.33
PGV,4,17.4,5.63,9.66,1017.24
PGV,5,18.86,2.97,9.82,1016.42
PGV,6,23.22,2.41,7.75,1011.34
PGV,7,27.02,3.44,6.37,1014.59
PGV,8,26.41,5.85,8.05,1014.13
PGV,9,22.25,3.41,8.04,1016.4
PGV,10,16.68,1.4,6.7,1016.06
PGV,11,10.47,1.24,7.06,1020.98
PGV,12,8.79,6.9,7.35,1020.97
PHF,1,7.75,2.2,11.49,1017.25
PHF,2,9.19,2.41,13.42,1018.74
PHF,3,9.86,1.65,14.45,1016.7
PHF,4,16.03,3.32,13.58,1016.87
PHF,5,17.29,1.98,13.45,1016.65
PHF,6,21.54,5.44,11.17,1011.1
PHF,7,26.28,3.19,10.97,1013.83
PHF,8,24.9,3.57,10.54,1013.81
PHF,9,21.67,3.74,9.69,1016.49
PHF,10,15.92,0.98,8.89,1015.56
PHF,11,9.2,1.72,9.03,1020.95
PHF,12,7.63,3.41,9.14,1020.59
PHL,1,6.37,2.75,14.32,1016.02
PHL,2,6.05,1.2,14.98,1017.9
PHL,3,7.15,1.63,17.15,1015.86
PHL,4,14.38,4.38,15.01,1016.39
PHL,5,16.93,0.2,13.23,1016.81
PHL,6,21.33,3.59,13.42,1011.01
PHL,7,26.47,4.29,11.15,1012.99
PHL,8,24.72,2.67,12.41,1013.44
PHL,9,21.53,5.07,13.23,1017.31
PHL,10,16.17,0.6,11.8,1014.69
PHL,11,8.24,2.33,12.8,1020.6
PHL,12,6.59,6.49,11.73,1020.13
PHX,1,11.89,0.84,8.84,1016.64
PHX,2,13.74,0.34,12.41,1015.88
PHX,3,16.42,1.2,10.74,1013.47
PHX,4,23.57,0.0,10.93,1009.78
PHX,5,28.62,0.0,12.75,1008.11
PHX,6,32.07,0.0,11.27,1006.86
PHX,7,39.47,0.0,13.06,1006.89
PHX,8,36.98,0.1,12.7,1008.0
PHX,9,32.76,0.03,10.48,1008.5
PHX,10,27.69,0.0,9.12,1008.78
PHX,11,20.62,0.25,8.71,1014.1
PHX,12,15.32,0.73,7.45,1016.77
PIA,1,0.61,1.4,13.55,1017.07
PIA,2,2.02,3.01,15.06,1017.06
PIA,3,4.85,3.84,15.9,1017.46
PIA,4,12.38,2.25,15.45,1014.74
PIA,5,18.85,1.5,11.34,1016.52
PIA,6,23.41,1.29,10.04,1011.71
PIA,7,24.75,3.39,7.75,1013.49
PIA,8,23.79,4.9,9.3,1014.45
PIA,9,20.72,1.74,8.71,1017.15
PIA,10,13.78,2.65,11.02,1015.85
PIA,11,6.27,0.88,11.21,1020.09
PIA,12,4.46,2.5,12.01,1018.64
PIB,1,12.35,6.31,8.17,1020.0
PIB,2,14.82,5.29,10.0,1020.12
PIB,3,16.8,3.78,9.45,1018.16
PIB,4,18.23,4.1,8.88,1016.27
PIB,5,22.25,4.74,6.03,1015.76
PIB,6,26.26,4.27,5.09,1011.98
PIB,7,27.59,6.51,4.0,1016.59
PIB,8,29.93,0.53,5.97,1014.36
PIB,9,25.88,0.7,6.5,1015.67
PIB,10,19.0,1.26,6.79,1017.2
PIB,11,13.45,2.76,7.04,1020.69
PIB,12,10.36,2.76,6.93,1021.65
PIE,1,17.98,0.78,11.55,1019.92
PIE,2,20.97,0.39,13.71,1020.0
PIE,3,22.22,0.86,15.78,1017.55
PIE,4,24.67,0.7,17.61,1014.96
PIE,5,25.78,2.35,14.12,1014.17
PIE,6,27.88,3.69,14.34,1012.17
PIE,7,29.78,4.08,10.47,1016.3
PIE,8,30.02,4.85,13.92,1013.64
PIE,9,28.2,2.84,14.29,1013.93
PIE,10,24.79,0.57,17.05,1013.91
PIE,11,20.89,1.56,16.03,1016.95
PIE,12,17.56,2.52,14.83,1018.84
PIH,1,-3.97,0.9,12.23,1021.49
PIH,2,-6.11,0.85,14.46,1021.18
PIH,3,-1.25,1.43,17.37,1015.66
PIH,4,6.04,0.54,17.3,1016.27
PIH,5,14.45,1.66,12.17,1013.61
PIH,6,16.21,0.33,12.24,1012.66
PIH,7,23.65,0.03,12.32,1013.16
PIH,8,21.61,0.77,13.15,1015.25
PIH,9,15.92,2.13,10.9,1014.97
PIH,10,8.92,0.95,11.83,1018.66
PIH,11,1.33,1.59,11.09,1022.87
PIH,12,-2.05,0.85,12.11,1024.89
PIT,1,2.71,3.29,11.97,1016.98
PIT,2,3.75,1.4,14.85,1017.91
PIT,3,4.34,2.4,15.21,1017.49
PIT,4,12.05,1.85,11.97,1016.53
PIT,5,15.48,1.42,10.11,1017.64
PIT,6,19.24,3.19,10.8,1012.0
PIT,7,23.07,3.85,8.81,1014.36
PIT,8,22.27,2.22,9.62,1014.79
PIT,9,19.33,1.55,8.24,1019.13
PIT,10,13.9,2.13,9.89,1016.11
PIT,11,6.53,1.54,11.35,1020.92
PIT,12,5.84,2.3,10.31,1020.18
PLN,1,-2.55,1.86,11.63,1015.86
PLN,2,-3.96,1.78,15.35,1014.92
PLN,3,-1.53,1.4,12.45,1017.91
PLN,4,6.57,4.57,13.5,1013.76
PLN,5,12.57,2.53,9.78,1018.47
PLN,6,17.86,0.78,8.71,1013.23
PLN,7,19.79,2.02,7.85,1012.74
PLN,8,18.23,2.18,9.8,1014.49
PLN,9,16.02,1.63,7.66,1018.97
PLN,10,9.93,5.74,10.66,1014.31
PLN,11,2.48,1.86,12.73,1017.0
PLN,12,1.17,1.61,10.78,1017.78
PNS,1,15.58,4.89,14.09,1019.93
PNS,2,17.68,2.12,15.92,1020.04
PNS,3,18.88,4.24,15.56,1018.05
PNS,4,21.17,2.93,14.01,1015.72
PNS,5,24.37,2.49,11.38,1015.26
PNS,6,27.4,3.43,13.15,1011.73
PNS,7,29.2,5.09,10.76,1016.18
PNS,8,30.93,1.41,12.13,1013.98
PNS,9,26.86,3.57,10.5,1015.03
PNS,10,21.38,4.6,12.55,1016.16
PNS,11,16.4,4.54,11.82,1019.6
PNS,12,13.51,5.68,13.02,1020.83
PPG,1,27.88,12.45,12.66,1009.33
PPG,2,27.85,11.98,11.48,1009.25
PPG,3,27.95,9.29,10.87,1010.08
PPG,4,27.79,12.06,13.87,1009.92
PPG,5,27.69,13.27,15.54,1011.08
PPG,6,27.39,4.93,13.93,1011.19
PPG,7,27.2,4.62,18.62,1011.77
PPG,8,27.76,1.85,17.71,1012.49
PPG,9,26.79,8.62,25.4,1011.94
PPG,10,27.41,6.99,24.56,1012.54
PPG,11,28.8,3.13,20.11,1009.71
PPG,12,28.21,20.49,16.58,1008.39
PRC,1,2.36,2.2,11.46,1016.73
PRC,2,2.99,0.96,13.07,1016.35
PRC,3,6.36,2.18,13.45,1013.33
PRC,4,13.07,0.0,13.45,1011.84
PRC,5,16.85,1.65,13.38,1010.73
PRC,6,20.5,0.04,13.22,1009.78
PRC,7,27.4,1.37,11.51,1011.68
PRC,8,24.4,0.82,10.51,1013.02
PRC,9,20.19,0.71,10.67,1012.93
PRC,10,15.44,0.03,9.68,1012.74
PRC,11,8.82,0.22,8.83,1016.92
PRC,12,5.05,0.57,7.88,1018.85
PSC,1,1.41,0.6,6.26,1019.55
PSC,2,3.0,0.32,13.09,1017.64
PSC,3,6.62,0.58,11.64,1013.6
PSC,4,11.46,0.76,11.63,1016.14
PSC,5,20.19,0.03,10.69,1012.57
PSC,6,22.41,0.04,10.03,1012.4
PSC,7,26.31,0.03,9.46,1012.79
PSC,8,24.45,0.37,9.77,1012.96
PSC,9,18.87,0.33,9.43,1013.98
PSC,10,11.74,0.72,7.02,1017.85
PSC,11,4.31,1.09,7.54,1021.94
PSC,12,3.65,1.99,5.87,1020.9
PSE,1,24.52,1.47,15.19,1016.89
PSE,2,24.84,0.32,16.37,1017.65
PSE,3,25.15,0.39,11.17,1016.53
PSE,4,25.79,4.3,10.87,1014.52
PSE,5,27.53,6.28,10.89,1014.57
PSE,6,28.66,4.81,13.14,1015.09
PSE,7,28.77,3.85,14.27,1016.09
PSE,8,28.65,9.48,16.44,1013.74
PSE,9,28.35,1.76,7.84,1012.54
PSE,10,27.99,4.6,6.86,1011.14
PSE,11,27.29,2.08,11.85,1013.32
PSE,12,25.93,0.51,8.61,1014.54
PSG,1,1.79,7.63,4.91,1009.61
PSG,2,-0.24,6.41,5.67,1008.93
PSG,3,0.18,3.03,6.71,1012.4
PSG,4,4.52,7.44,7.03,1009.9
PSG,5,9.98,4.12,6.95,1018.53
PSG,6,12.43,5.31,6.67,1018.13
PSG,7,14.99,2.94,5.38,1018.9
PSG,8,14.12,5.82,4.5,1018.44
PSG,9,10.7,14.89,6.3,1012.22
PSG,10,6.61,9.32,5.42,1015.16
PSG,11,4.12,13.15,6.49,1009.7
PSG,12,2.98,14.71,9.01,1004.16
PSM,1,1.27,5.42,12.15,1014.42
PSM,2,-0.88,1.61,12.3,1016.44
PSM,3,3.08,3.6,14.7,1013.73
PSM,4,8.76,4.3,13.35,1017.12
PSM,5,14.19,2.76,13.31,1015.31
PSM,6,17.11,5.05,9.83,1011.22
PSM,7,22.69,6.86,8.8,1012.5
PSM,8,20.36,7.35,10.22,1012.76
PSM,9,18.31,5.9,8.69,1017.85
PSM,10,13.4,3.03,8.5,1013.09
PSM,11,4.11,2.3,11.71,1018.44
PSM,12,3.1,5.2,10.03,1018.79
PSP,1,13.57,1.51,8.28,1018.35
PSP,2,14.21,1.27,10.51,1017.66
PSP,3,16.43,1.73,9.66,1015.2
PSP,4,24.4,0.0,12.24,1011.85
PSP,5,26.03,0.0,14.99,1009.85
PSP,6,28.68,0.0,15.65,1008.51
PSP,7,37.33,0.0,11.63,1008.17
PSP,8,34.9,1.65,11.45,1009.25
PSP,9,30.15,0.02,10.13,1009.98
PSP,10,26.75,0.0,9.74,1010.95
PSP,11,19.23,0.51,9.27,1016.68
PSP,12,15.77,0.15,6.93,1018.53
PUB,1,-0.79,0.15,12.03,1016.28
PUB,2,0.58,0.42,14.13,1015.3
PUB,3,4.85,0.08,15.54,1012.01
PUB,4,10.84,1.97,15.14,1011.67
PUB,5,17.55,0.94,13.55,1011.82
PUB,6,20.24,3.26,12.76,1010.95
PUB,7,25.35,1.15,13.32,1013.09
PUB,8,25.08,0.75,13.86,1013.92
PUB,9,20.76,1.37,11.38,1012.88
PUB,10,12.24,0.05,11.47,1015.23
PUB,11,5.77,0.05,11.1,1018.44
PUB,12,1.5,1.08,9.71,1019.49
PUW,1,0.11,1.25,13.17,1019.74
PUW,2,0.36,1.42,16.03,1017.45
PUW,3,2.38,1.83,14.44,1014.22
PUW,4,6.9,1.67,12.83,1017.03
PUW,5,15.42,0.75,9.4,1014.42
PUW,6,17.36,0.34,8.57,1014.31
PUW,7,21.1,0.06,6.73,1015.3
PUW,8,20.67,0.66,8.35,1015.55
PUW,9,15.51,1.02,8.15,1015.81
PUW,10,9.87,1.14,8.45,1018.89
PUW,11,2.97,2.32,10.92,1021.71
PUW,12,2.47,9.46,15.27,1020.88
PVD,1,3.11,5.54,13.8,1014.45
PVD,2,1.75,1.43,14.7,1016.89
PVD,3,4.42,4.07,15.89,1013.87
PVD,4,10.66,4.38,14.06,1016.82
PVD,5,14.43,2.87,14.18,1015.95
PVD,6,17.16,3.0,12.38,1011.26
PVD,7,23.67,6.86,11.49,1013.03
PVD,8,21.44,3.46,12.24,1013.37
PVD,9,19.03,5.77,13.09,1017.85
PVD,10,13.96,2.14,10.51,1013.7
PVD,11,5.45,2.44,11.93,1019.27
PVD,12,4.55,5.94,11.17,1019.18
PVU,1,-0.62,4.77,9.5,1020.15
PVU,2,-1.44,1.82,10.19,1020.33
PVU,3,2.47,3.87,12.95,1015.42
PVU,4,8.61,1.51,13.58,1015.9
PVU,5,16.5,0.55,10.9,1012.23
PVU,6,19.18,1.75,11.08,1010.98
PVU,7,26.69,0.24,10.04,1012.53
PVU,8,23.79,1.27,9.84,1014.34
PVU,9,18.85,0.85,9.26,1014.09
PVU,10,10.86,1.43,8.92,1017.65
PVU,11,4.41,1.51,7.7,1021.87
PVU,12,0.76,1.37,6.95,1024.27
PWM,1,-0.02,6.34,11.8,1014.35
PWM,2,-2.46,1.56,12.74,1016.27
PWM,3,2.27,2.33,15.29,1013.6
PWM,4,7.35,4.65,13.49,1017.32
PWM,5,13.19,3.23,14.76,1015.12
PWM,6,15.94,4.81,10.73,1011.45
PWM,7,21.57,4.71,9.04,1012.64
PWM,8,19.66,4.76,10.15,1012.73
PWM,9,17.67,4.16,9.2,1017.9
PWM,10,12.58,2.4,9.41,1012.98
PWM,11,3.19,2.71,11.48,1018.18
PWM,12,1.77,5.46,10.44,1018.89
RAP,1,-2.74,0.6,11.78,1017.64
RAP,2,-2.71,0.48,16.86,1015.54
RAP,3,-2.88,1.25,16.23,1017.1
RAP,4,5.45,0.64,18.86,1015.01
RAP,5,15.09,4.64,15.42,1014.49
RAP,6,18.43,3.34,14.16,1012.51
RAP,7,21.47,1.21,12.35,1014.79
RAP,8,21.86,0.71,13.54,1014.79
RAP,9,17.77,0.84,13.57,1014.45
RAP,10,7.82,2.21,16.75,1018.12
RAP,11,3.76,0.15,13.21,1018.4
RAP,12,0.87,0.26,17.93,1018.55
RDD,1,9.35,7.59,15.48,1016.84
RDD,2,7.94,3.58,9.31,1017.11
RDD,3,8.77,9.34,11.65,1014.62
RDD,4,15.57,0.8,9.09,1015.95
RDD,5,20.77,2.3,8.95,1011.61
RDD,6,25.3,0.12,10.2,1010.58
RDD,7,30.52,0.0,8.37,1010.39
RDD,8,29.12,0.21,8.84,1010.91
RDD,9,23.26,1.24,7.45,1012.0
RDD,10,18.84,0.28,7.95,1013.99
RDD,11,12.3,1.75,7.43,1018.04
RDD,12,10.5,6.15,5.73,1018.95
RDM,1,1.55,1.12,11.85,1016.85
RDM,2,1.43,0.49,12.64,1016.44
RDM,3,2.14,1.86,12.34,1012.54
RDM,4,8.12,1.2,13.01,1016.08
RDM,5,14.62,1.21,10.68,1014.58
RDM,6,18.19,0.36,12.1,1014.8
RDM,7,22.72,0.0,11.53,1015.71
RDM,8,21.85,0.31,10.65,1015.86
RDM,9,15.44,0.88,10.68,1015.73
RDM,10,9.98,0.78,9.26,1017.86
RDM,11,4.52,1.46,10.36,1019.86
RDM,12,4.23,2.34,10.55,1018.45
RDU,1,9.56,2.55,9.35,1017.99
RDU,2,12.15,2.29,11.26,1019.01
RDU,3,12.55,2.54,10.68,1017.2
RDU,4,17.46,6.64,11.03,1016.87
RDU,5,19.38,1.43,12.13,1016.4
RDU,6,23.52,2.65,9.24,1011.14
RDU,7,27.55,4.54,8.64,1014.25
RDU,8,26.72,1.51,8.53,1013.97
RDU,9,22.8,4.64,7.44,1016.77
RDU,10,17.33,1.77,6.6,1016.12
RDU,11,11.1,1.26,7.11,1020.99
RDU,12,9.5,5.74,7.35,1020.74
RFD,1,-1.54,1.7,12.47,1016.99
RFD,2,-0.82,3.44,14.65,1016.81
RFD,3,2.51,2.71,14.66,1017.9
RFD,4,9.79,2.27,14.8,1014.56
RFD,5,16.69,1.64,9.82,1017.67
RFD,6,21.38,1.61,9.37,1012.64
RFD,7,22.5,3.54,8.36,1013.8
RFD,8,22.12,1.15,9.62,1014.91
RFD,9,19.14,1.86,9.48,1017.86
RFD,10,11.87,3.77,13.4,1015.91
RFD,11,3.82,0.91,12.43,1019.83
RFD,12,2.52,2.56,12.57,1018.62
RHI,1,-6.28,1.04,10.63,1015.91
RHI,2,-6.38,1.49,12.67,1014.96
RHI,3,-3.26,2.31,11.66,1018.16
RHI,4,4.32,3.95,14.03,1013.2
RHI,5,13.58,1.15,10.35,1018.64
RHI,6,18.28,2.32,7.6,1014.09
RHI,7,18.82,2.37,7.41,1013.78
RHI,8,18.32,1.22,7.88,1015.47
RHI,9,15.89,2.78,8.82,1018.58
RHI,10,7.65,3.13,10.14,1015.61
RHI,11,0.11,0.64,12.14,1017.45
RHI,12,-1.02,0.59,10.09,1017.72
RIC,1,7.96,2.31,12.56,1017.55
RIC,2,9.57,1.91,14.66,1018.92
RIC,3,10.37,1.02,14.62,1017.08
RIC,4,16.67,3.43,13.38,1016.9
RIC,5,18.2,3.67,12.73,1017.13
RIC,6,22.27,3.09,10.99,1011.44
RIC,7,26.88,4.77,10.2,1014.06
RIC,8,25.77,1.71,11.13,1014.18
RIC,9,22.34,4.23,10.94,1017.28
RIC,10,16.83,1.07,9.63,1016.01
RIC,11,9.37,1.76,9.38,1021.49
RIC,12,7.66,7.27,8.87,1020.96
RIW,1,-12.02,1.3,8.36,1021.89
RIW,2,-11.76,0.76,10.57,1020.39
RIW,3,-6.46,0.5,11.07,1016.01
RIW,4,3.6,1.55,14.84,1014.43
RIW,5,13.85,0.5,14.12,1013.07
RIW,6,15.55,3.47,11.91,1012.08
RIW,7,21.55,0.37,12.54,1014.5
RIW,8,20.44,1.32,12.12,1015.44
RIW,9,16.68,0.69,12.48,1013.84
RIW,10,7.27,1.94,11.25,1017.24
RIW,11,-0.04,2.18,10.93,1020.31
RIW,12,-4.76,0.1,8.7,1022.72
RKS,1,-8.01,2.63,20.16,1020.95
RKS,2,-8.35,2.08,19.75,1021.0
RKS,3,-4.51,1.94,18.5,1016.31
RKS,4,2.07,1.0,19.27,1016.61
RKS,5,11.86,1.32,14.9,1014.03
RKS,6,14.36,2.08,14.18,1012.63
RKS,7,21.32,0.78,14.87,1015.67
RKS,8,19.46,2.89,15.55,1016.93
RKS,9,14.89,1.61,13.67,1015.89
RKS,10,7.48,1.77,15.97,1017.91
RKS,11,0.89,1.5,16.2,1021.73
RKS,12,-3.56,1.13,15.3,1024.36
RNO,1,-0.39,2.0,6.99,1019.0
RNO,2,1.52,0.97,8.69,1017.27
RNO,3,3.38,1.6,12.52,1013.12
RNO,4,11.2,0.15,11.63,1015.01
RNO,5,15.7,2.0,11.21,1011.86
RNO,6,18.96,0.54,11.28,1011.81
RNO,7,27.33,0.0,11.2,1012.6
RNO,8,24.37,0.34,9.34,1013.4
RNO,9,18.99,0.52,8.74,1013.24
RNO,10,13.08,0.05,6.96,1016.61
RNO,11,6.31,0.23,6.35,1020.2
RNO,12,3.99,0.33,5.32,1021.05
ROA,1,7.05,2.09,11.34,1017.94
ROA,2,9.9,2.85,12.34,1018.8
ROA,3,10.02,1.3,13.13,1017.51
ROA,4,15.8,3.35,9.86,1016.89
ROA,5,18.05,2.31,9.96,1017.28
ROA,6,21.46,3.41,10.04,1012.06
ROA,7,25.76,4.59,7.71,1014.98
ROA,8,24.85,1.26,7.81,1014.9
ROA,9,21.25,2.36,6.3,1018.22
ROA,10,16.13,0.51,8.25,1016.65
ROA,11,9.52,1.96,8.43,1021.65
ROA,12,7.15,3.57,7.75,1021.24
ROC,1,0.41,2.9,13.64,1016.16
ROC,2,-0.2,2.34,17.84,1016.61
ROC,3,1.63,2.68,16.71,1016.61
ROC,4,9.95,2.83,16.11,1015.84
ROC,5,13.35,1.14,11.75,1017.76
ROC,6,18.75,2.16,11.86,1011.72
ROC,7,22.12,5.58,10.22,1012.97
ROC,8,20.23,4.46,11.59,1013.7
ROC,9,17.81,1.16,9.86,1019.47
ROC,10,13.02,1.5,12.63,1014.53
ROC,11,4.6,2.13,14.45,1019.25
ROC,12,4.48,2.38,12.84,1018.77
ROW,1,7.03,0.42,13.07,1015.01
ROW,2,7.45,0.06,15.06,1015.42
ROW,3,13.37,0.0,16.38,1010.93
ROW,4,16.99,0.0,17.47,1010.34
ROW,5,22.84,0.53,15.42,1009.15
ROW,6,28.41,0.71,14.64,1006.27
ROW,7,31.11,0.2,16.07,1010.09
ROW,8,30.0,0.32,13.9,1011.24
ROW,9,26.48,1.51,12.7,1010.88
ROW,10,18.27,0.27,12.18,1013.05
ROW,11,11.12,0.38,11.1,1016.97
ROW,12,7.66,0.26,10.11,1017.8
RST,1,-6.62,1.97,17.5,1016.81
RST,2,-6.25,2.31,21.0,1016.04
RST,3,-1.55,2.77,20.35,1017.83
RST,4,6.87,2.55,24.38,1013.39
RST,5,15.95,3.7,17.01,1016.97
RST,6,21.16,1.14,13.2,1012.54
RST,7,20.96,1.79,12.38,1013.91
RST,8,21.26,1.24,13.15,1014.49
RST,9,18.46,2.91,14.13,1016.19
RST,10,9.92,3.92,17.54,1015.43
RST,11,2.27,0.1,19.01,1018.43
RST,12,-0.13,0.94,17.64,1017.54
RSW,1,19.4,0.14,11.03,1019.9
RSW,2,21.75,0.12,11.64,1020.09
RSW,3,22.66,0.34,12.53,1017.54
RSW,4,24.63,1.98,13.24,1014.93
RSW,5,25.68,2.78,9.86,1014.0
RSW,6,27.13,5.92,10.17,1012.57
RSW,7,28.5,3.26,7.69,1016.66
RSW,8,28.49,6.24,10.57,1013.91
RSW,9,26.87,7.06,8.5,1013.81
RSW,10,24.63,1.08,12.8,1013.44
RSW,11,21.48,1.6,12.75,1016.32
RSW,12,18.84,2.33,13.23,1018.48
SAF,1,-0.49,0.81,13.95,1016.91
SAF,2,0.81,0.65,14.78,1016.76
SAF,3,4.32,1.37,15.17,1013.12
SAF,4,9.65,0.15,16.97,1012.1
SAF,5,15.88,0.22,15.86,1011.3
SAF,6,19.9,1.31,14.98,1009.79
SAF,7,26.04,0.12,14.35,1011.9
SAF,8,23.54,0.46,14.2,1014.31
SAF,9,19.71,1.15,13.11,1013.81
SAF,10,13.3,0.45,14.52,1014.06
SAF,11,5.39,0.92,13.78,1018.8
SAF,12,1.38,1.58,13.5,1020.48
SAN,1,13.38,4.22,9.5,1019.12
SAN,2,12.92,1.62,9.83,1018.96
SAN,3,13.81,3.25,9.74,1018.38
SAN,4,15.39,0.11,10.03,1016.44
SAN,5,16.59,0.07,10.04,1015.59
SAN,6,18.03,0.03,9.94,1014.87
SAN,7,20.67,0.0,9.1,1013.5
SAN,8,21.72,1.51,9.82,1013.23
SAN,9,21.24,0.04,9.13,1014.28
SAN,10,19.34,0.01,7.4,1013.07
SAN,11,16.49,0.52,5.32,1016.72
SAN,12,14.96,0.65,5.15,1018.25
SAT,1,14.13,0.57,12.08,1017.25
SAT,2,13.96,1.06,13.93,1017.72
SAT,3,19.28,1.08,15.33,1014.17
SAT,4,20.35,4.02,15.17,1013.0
SAT,5,24.17,3.21,11.46,1012.41
SAT,6,29.28,0.77,14.67,1009.0
SAT,7,31.15,0.14,15.16,1013.48
SAT,8,32.02,0.77,14.79,1012.21
SAT,9,30.02,0.37,11.98,1012.44
SAT,10,22.77,2.64,14.46,1014.57
SAT,11,15.72,1.19,10.38,1018.67
SAT,12,13.63,0.91,10.25,1019.53
SAV,1,12.9,4.3,10.45,1019.37
SAV,2,16.51,3.49,10.8,1019.58
SAV,3,17.01,3.64,10.8,1017.66
SAV,4,19.8,4.64,11.1,1016.24
SAV,5,21.55,4.15,12.94,1015.0
SAV,6,25.05,7.17,11.12,1011.04
SAV,7,27.8,9.89,8.94,1014.78
SAV,8,27.91,5.95,8.89,1013.69
SAV,9,24.75,4.86,9.34,1015.52
SAV,10,20.25,1.5,7.81,1015.41
SAV,11,15.24,1.53,9.79,1019.28
SAV,12,13.08,7.0,10.11,1020.17
SBA,1,11.86,6.55,9.23,1017.86
SBA,2,11.24,3.24,9.14,1017.9
SBA,3,12.49,7.57,10.02,1017.05
